HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common name,Female maturity (days),Male maturity (days),Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References,Binomial Name,PlacentalMammal,Maximum longevity (months),YoungPerYear_Litters,YoungPerYear_Interval,YoungPerYear_Estimated,YoungMassPerYear_Estimated (g)
1975,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,fulvus,Fulvus roundleaf bat,563.0,563.0,158.0,,1.0,1.0,,2.34,,7.0,,13.0,424,wild,medium,acceptable,,,,,,"424,434,971,978",Hipposideros fulvus,True,156.0,1.0,,1.0,2.34
1976,Animalia,Chordata,Mammalia,Chiroptera,Megadermatidae,Macroderma,gigas,Australian false vampire bat,,,,,1.0,1.0,,21.6,,150.0,,22.6,671,captivity,small,acceptable,,,0.639,126.0,310.15,"36,420,455,671,971,978",Macroderma gigas,True,271.20000000000005,1.0,,1.0,21.6
1977,Animalia,Chordata,Mammalia,Chiroptera,Megadermatidae,Megaderma,lyra,Greater false vampire bat,540.0,450.0,150.0,,1.0,1.0,,7.5,,38.6,,14.0,424,wild,medium,acceptable,,,,,,"424,455,971",Megaderma lyra,True,168.0,1.0,,1.0,7.5
1978,Animalia,Chordata,Mammalia,Chiroptera,Miniopteridae,Miniopterus,schreibersii,Schreibers's long-fingered bat,577.0,730.0,100.0,66.0,1.0,1.0,365.0,2.8,12.5,13.0,0.0462,22.0,424,wild,medium,acceptable,,,0.145,10.9,310.85,"36,420,424,434,455,731,971",Miniopterus schreibersii,True,264.0,1.0,1.0,1.0,2.8
1979,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Molossus,molossus,Pallas's mastiff bat,,,108.0,,1.0,2.0,,3.49,,14.0,,5.6,1283,wild,tiny,acceptable,,,,,,"978,1283",Molossus molossus,True,67.19999999999999,0.5,,0.5,1.745
1981,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,brasiliensis,Brazilian free-tailed bat,273.0,547.0,78.0,,1.0,1.0,365.0,2.8,,12.5,0.112,12.0,671,captivity,tiny,acceptable,,,0.117,13.3,309.15,"36,420,424,434,455,477,478,480,671,730,731,906,971,1136",Tadarida brasiliensis,True,144.0,1.0,1.0,1.0,2.8
1982,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,teniotis,European free-tailed bat,,,,,1.0,,,,,35.0,,13.0,424,wild,medium,acceptable,,,,,308.25,"424,455,1019",Tadarida teniotis,True,156.0,,,,
1983,Animalia,Chordata,Mammalia,Chiroptera,Mystacinidae,Mystacina,tuberculata,New Zealand lesser short-tailed bat,,,,,1.0,1.0,,3.2,,23.5,,7.6,671,captivity,small,acceptable,,,,,,"434,455,671,971",Mystacina tuberculata,True,91.19999999999999,1.0,,1.0,3.2
1984,Animalia,Chordata,Mammalia,Chiroptera,Noctilionidae,Noctilio,leporinus,Greater bulldog bat,,,,,1.0,1.0,,,,50.0,,11.8,671,captivity,medium,acceptable,,,0.4,61.0,306.95,"36,420,424,434,455,671,971,978",Noctilio leporinus,True,141.60000000000002,1.0,,1.0,
1985,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Anoura,geoffroyi,Geoffroy's tailless bat,,,120.0,,1.0,1.0,,5.1,,15.2,,10.0,671,captivity,small,acceptable,,,,,,"434,455,671,971",Anoura geoffroyi,True,120.0,1.0,,1.0,5.1
1986,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Jamaican fruit-eating bat,289.0,289.0,76.0,,1.0,2.0,,5.9,,42.2,,19.2,671,captivity,large,acceptable,,,0.359,46.1,309.55,"36,420,424,455,671,730,971",Artibeus jamaicensis,True,230.39999999999998,0.5,,0.5,2.95
1988,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Seba's short-tailed bat,258.0,258.0,95.0,,1.0,2.0,159.0,5.0,12.5,15.0,0.0347,17.0,671,captivity,large,high,,,0.24,14.9,309.55,"36,420,424,434,455,671,731,971",Carollia perspicillata,True,204.0,0.5,0.43561643835616437,0.4666992813130123,2.3334964065650614
1989,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Vampire bat,285.0,285.0,189.0,274.0,1.0,2.0,289.0,8.0,,33.2,0.0294,29.2,671,captivity,medium,acceptable,,,0.194,29.4,308.15,"36,420,424,434,455,671,730,731,971,1093",Desmodus rotundus,True,350.4,0.5,0.7917808219178082,0.6291982286679645,5.033585829343716
1990,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Diphylla,ecaudata,Hairy-legged vampire bat,,,,,1.0,,,4.8,,28.0,,8.0,0974,wild,medium,acceptable,,,,,,"974,978",Diphylla ecaudata,True,96.0,,,,
1991,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,soricina,Pallas's long-tongued bat,,,106.0,61.0,1.0,2.0,,,,10.0,,11.0,671,captivity,large,acceptable,,,0.164,9.6,308.65,"36,420,424,434,455,671,730,971",Glossophaga soricina,True,132.0,0.5,,0.5,
1992,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,Southern long-nosed bat,,,122.0,,1.0,1.0,,,,25.0,,10.1,0974,wild,medium,acceptable,,,,,,"974,978",Leptonycteris curasoae,True,121.19999999999999,1.0,,1.0,
1993,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrotus,californicus,California leaf-nosed bat,120.0,,270.0,,1.0,,,2.52,,11.6,,17.0,671,captivity,small,acceptable,,,0.082,11.7,308.15,"36,420,424,455,671,730,978",Macrotus californicus,True,204.0,,,,
1994,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrotus,waterhousii,Waterhouse's leaf-nosed bat,,,,,1.0,,,0.59,,16.0,,10.4,513,wild,medium,acceptable,,,,,,"513,978",Macrotus waterhousii,True,124.80000000000001,,,,
1995,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,discolor,Pale spear-nosed bat,,,105.0,,1.0,,,7.0,,43.4,,9.0,424,wild,medium,acceptable,,,0.267,33.5,307.75,"36,420,424,455",Phyllostomus discolor,True,108.0,,,,
1996,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Greater spear-nosed bat,,,120.0,,1.0,1.0,,15.9,,81.0,,18.0,424,wild,medium,acceptable,,,0.559,84.2,307.85,"36,420,424,455,971,978",Phyllostomus hastatus,True,216.0,1.0,,1.0,15.9
1997,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,White-lined broad-nosed bat,,,106.0,,1.0,2.0,,8.3,,22.0,,13.0,671,captivity,small,acceptable,,,0.25,21.9,309.55,"36,420,434,455,671,971,978",Platyrrhinus lineatus,True,156.0,0.5,,0.5,4.15
1998,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Little yellow-shouldered bat,,,105.0,,1.0,2.0,,5.2,,20.0,,12.0,671,captivity,small,acceptable,,,0.237,21.4,309.55,"36,420,434,455,671,971,978",Sturnira lilium,True,144.0,0.5,,0.5,2.6
1999,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Cynopterus,brachyotis,Lesser short-nosed fruit bat,213.0,213.0,112.0,,1.0,2.0,,6.2,,45.0,,10.1,671,captivity,medium,acceptable,,,0.262,37.2,309.65,"36,420,434,455,671,971,978",Cynopterus brachyotis,True,121.19999999999999,0.5,,0.5,3.1
2000,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Cynopterus,sphinx,Greater short-nosed fruit bat,150.0,525.0,120.0,42.0,1.2,2.0,,11.0,25.0,75.0,,10.0,671,captivity,small,acceptable,,,,,,"434,455,671",Cynopterus sphinx,True,120.0,0.6,,0.6,6.6
2001,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Dobsonia,moluccensis,Moluccan naked-backed fruit bat,,,150.0,180.0,1.0,1.0,,55.0,,430.0,,12.3,671,captivity,small,acceptable,,,1.411,312.4,309.95,"36,420,434,455,671,971",Dobsonia moluccensis,True,147.60000000000002,1.0,,1.0,55.0
2002,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,helvum,Straw-colored fruit bat,,,275.0,65.0,1.0,1.0,365.0,50.0,135.0,306.25,,21.8,671,captivity,large,acceptable,,,,,307.65,"424,434,455,671,971,1059,1119",Eidolon helvum,True,261.6,1.0,1.0,1.0,50.0
2003,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,gambianus,Gambian epauletted fruit bat,,,150.0,,1.0,1.5,,10.0,,80.0,,7.8,671,captivity,small,acceptable,,,,,,"434,455,671,978",Epomophorus gambianus,True,93.6,0.6666666666666666,,0.6666666666666666,6.666666666666666
2004,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,wahlbergi,Wahlberg's epauletted fruit bat,,,165.0,,1.0,2.0,,,,80.0,,10.1,671,captivity,tiny,acceptable,,,,,,"434,455,671,971",Epomophorus wahlbergi,True,121.19999999999999,0.5,,0.5,
2005,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Haplonycteris,fischeri,Philippine pygmy fruit bat,120.0,315.0,90.0,70.0,1.0,1.0,,2.74,,18.0,,10.0,434,unknown,medium,acceptable,,,,,,"434,455,971,978",Haplonycteris fischeri,True,120.0,1.0,,1.0,2.74
2007,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,alecto,Black flying fox,,,,,1.2,1.0,,,,672.1,,19.7,671,captivity,small,acceptable,,,,,,"455,671,730,971",Pteropus alecto,True,236.39999999999998,1.2,,1.2,
2009,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,dasymallus,Ryukyu flying fox,,,,,1.0,,,,,435.0,,24.0,671,captivity,small,acceptable,,,,,,"671,730,971",Pteropus dasymallus,True,288.0,,,,
2010,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,giganteus,Indian flying fox,365.0,365.0,145.0,120.0,1.0,1.0,365.0,45.0,,1175.0,,40.0,671,captivity,large,high,,,1.622,562.2,309.85,"36,420,424,434,455,671,971",Pteropus giganteus,True,480.0,1.0,1.0,1.0,45.0
2011,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,hypomelanus,Variable flying fox,,,,,1.0,1.0,,,,450.0,,20.3,671,captivity,medium,acceptable,,,1.618,520.8,308.85,"36,420,434,671,971",Pteropus hypomelanus,True,243.60000000000002,1.0,,1.0,
2012,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,livingstonii,Comoro black flying fox,,,152.0,,1.0,,,137.0,,696.5,,15.0,671,captivity,medium,acceptable,,,,,,"671,730,978",Pteropus livingstonii,True,180.0,,,,
2013,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,lylei,Lyle's flying fox,,,,,,,,,,316.7,,20.4,671,captivity,medium,acceptable,,,,,,"671,730",Pteropus lylei,True,244.79999999999998,,,,
2014,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,niger,Greater mascarene flying fox,,,,,1.0,,,,,456.3,,19.4,671,captivity,small,acceptable,,,,,,"671,730,971",Pteropus niger,True,232.79999999999998,,,,
2015,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,poliocephalus,Gray-headed flying fox,540.0,540.0,190.0,,1.0,1.0,,80.0,,675.0,,23.6,671,captivity,medium,acceptable,,,1.768,598.0,309.65,"36,420,455,671,971",Pteropus poliocephalus,True,283.20000000000005,1.0,,1.0,80.0
2016,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,pselaphon,Bonin flying fox,,,,,1.0,,,,,,,16.7,671,captivity,small,acceptable,,,,,,"671,971",Pteropus pselaphon,True,200.39999999999998,,,,
2017,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,pumilus,Little golden-mantled flying fox,,,,,,2.0,,,,200.0,,17.2,671,captivity,medium,acceptable,,,0.705,194.2,309.25,"36,420,671,971",Pteropus pumilus,True,206.39999999999998,,,,
2018,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,rodricensis,Rodriguez flying fox,,,198.0,,1.0,1.0,,45.0,,350.0,,28.0,671,captivity,large,acceptable,,,0.753,254.5,309.65,"36,420,424,455,671,971",Pteropus rodricensis,True,336.0,1.0,,1.0,45.0
2019,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,scapulatus,Little red flying fox,540.0,540.0,,,1.0,1.0,,,,300.0,,15.8,671,captivity,small,acceptable,,,1.353,362.0,310.15,"36,420,455,671,971",Pteropus scapulatus,True,189.60000000000002,1.0,,1.0,
2020,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,vampyrus,Large flying fox,,,,,1.0,1.0,,,,872.0,,20.9,671,captivity,medium,acceptable,,,4.486,1024.3,310.05,"36,420,434,455,671,971",Pteropus vampyrus,True,250.79999999999998,1.0,,1.0,
2022,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,aegyptiacus,Egyptian rousette,365.0,365.0,116.0,122.0,1.0,2.0,,21.06,73.8,125.0,0.0149,22.9,424,wild,large,acceptable,,,0.684,146.0,307.95,"36,420,424,434,455,731,971",Rousettus aegyptiacus,True,274.79999999999995,0.5,,0.5,10.53
2023,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,lanosus,Long-haired rousette,,,,,,2.0,,,,103.0,,18.7,671,captivity,medium,acceptable,,,,,,"671,730,971",Rousettus lanosus,True,224.39999999999998,,,,
2024,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,leschenaultii,Leschenault's rousette,150.0,455.0,115.0,,1.0,2.0,,12.0,,108.25,,14.0,671,captivity,medium,acceptable,,,,,,"424,434,455,671,971",Rousettus leschenaultii,True,168.0,0.5,,0.5,6.0
2026,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,ferrumequinum,Greater horseshoe bat,730.0,730.0,80.0,60.0,1.0,1.0,365.0,5.8,,22.875,,30.5,1,wild,medium,acceptable,,,,,,"1,424,434,455,477,971",Rhinolophus ferrumequinum,True,366.0,1.0,1.0,1.0,5.8
2027,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,hipposideros,Lesser horseshoe bat,500.0,471.0,67.0,35.0,1.0,1.0,365.0,2.1,,4.6,,29.4,970,wild,large,acceptable,,,,,,"424,455,970,971,978",Rhinolophus hipposideros,True,352.79999999999995,1.0,1.0,1.0,2.1
2029,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,pallidus,Pallid bat,365.0,365.0,62.0,50.0,2.0,,,3.1,,20.8,0.0543,14.8,671,captivity,small,acceptable,,,0.104,22.0,307.15,"36,420,424,434,455,478,671,730,731",Antrozous pallidus,True,177.60000000000002,,,,
2030,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Barbastella,barbastellus,Western barbastelle,,,,,2.0,1.0,365.0,,,10.25,,23.0,424,wild,medium,acceptable,,,,,,"424,434,455,978",Barbastella barbastellus,True,276.0,2.0,2.0,2.0,
2032,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,townsendii,Townsend's big-eared bat,,,78.0,42.0,1.0,1.0,365.0,2.4,,14.25,,20.5,424,wild,medium,acceptable,,,,,,"424,434,441,455,971",Corynorhinus townsendii,True,246.0,1.0,1.0,1.0,2.4
2033,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,fuscus,Big brown bat,547.0,730.0,35.0,,2.0,1.0,365.0,3.9,17.2,23.0,0.062,19.0,424,wild,medium,acceptable,,,0.113,13.3,309.15,"36,420,424,441,455,715,731,912,971,1136",Eptesicus fuscus,True,228.0,2.0,2.0,2.0,7.8
2034,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,nilssonii,Northern bat,,,,,1.5,1.0,365.0,4.52,,13.0,,20.0,970,wild,medium,acceptable,,,,,,"424,434,455,970,971,978",Eptesicus nilssonii,True,240.0,1.5,1.5,1.5,6.779999999999999
2035,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,serotinus,Serotine,,,68.0,,1.5,1.0,,5.3,,18.2,0.0487,21.0,970,wild,medium,acceptable,,,,,,"424,434,455,731,970,971",Eptesicus serotinus,True,252.0,1.5,,1.5,7.949999999999999
2036,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,noctivagans,Silver-haired bat,152.0,152.0,55.0,36.0,2.0,1.0,365.0,1.67,,10.0,,12.0,1,wild,medium,acceptable,,,,,,"1,424,434,441,455,971",Lasionycteris noctivagans,True,144.0,2.0,2.0,2.0,3.34
2037,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus,cinereus,Hoary bat,,,56.0,34.0,2.0,1.0,365.0,5.5,9.5,24.0,,14.0,424,wild,medium,acceptable,,,,,307.95,"424,434,442,455,971,1032",Lasiurus cinereus,True,168.0,2.0,2.0,2.0,11.0
2038,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,bechsteinii,Bechstein's bat,,,,,1.0,1.0,365.0,,,10.5,,21.0,970,wild,medium,acceptable,,,,,,"424,455,542,970,978",Myotis bechsteinii,True,252.0,1.0,1.0,1.0,
2039,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,blythii,Lesser mouse-eared bat,,,,,1.0,,,,,23.0,,33.0,424,wild,medium,acceptable,,,,,,"424,455",Myotis blythii,True,396.0,,,,
2040,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,brandtii,Brandt's bat,,,,,,,,,,7.0,,41.0,424,wild,medium,acceptable,,,,,,"60,424,477,1127",Myotis brandtii,True,492.0,,,,
2041,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,dasycneme,Pond bat,,,,,1.0,,,,,15.0,,20.5,424,wild,medium,acceptable,,,,,,"424,971",Myotis dasycneme,True,246.0,,,,
2042,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,daubentonii,Daubenton's bat,730.0,730.0,54.0,,1.0,1.0,,2.09,,8.5,,28.0,424,wild,medium,acceptable,,,,,,"424,455,477,479,971",Myotis daubentonii,True,336.0,1.0,,1.0,2.09
2043,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,emarginatus,Geoffroy's bat,456.0,456.0,,,1.0,1.0,365.0,,,11.0,,22.7,424,wild,medium,acceptable,,,,,,"424,455,971",Myotis emarginatus,True,272.4,1.0,1.0,1.0,
2044,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,evotis,Western long-eared myotis,,,,,1.0,1.0,365.0,1.22,,7.4,,22.0,424,wild,medium,acceptable,,,,,,"424,441,455,971",Myotis evotis,True,264.0,1.0,1.0,1.0,1.22
2045,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,grisescens,Gray myotis,456.0,456.0,,,1.0,1.0,365.0,2.9,,9.25,0.0964,16.5,1,wild,medium,acceptable,,,,,,"1,424,441,455,731,971",Myotis grisescens,True,198.0,1.0,1.0,1.0,2.9
2046,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,keenii,Keen's myotis,,,,,1.0,1.0,365.0,,,7.4,,19.0,424,wild,medium,acceptable,,,,,,"424,441,455,971",Myotis keenii,True,228.0,1.0,1.0,1.0,
2047,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,leibii,Eastern small-footed myotis,,,,,1.0,1.0,365.0,,,5.6,,12.0,424,wild,medium,acceptable,,,,,,"424,455,978",Myotis leibii,True,144.0,1.0,1.0,1.0,
2048,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,lucifugus,Little brown bat,210.0,210.0,55.0,25.0,1.0,1.0,365.0,1.96,,10.0,0.116,34.0,424,wild,medium,acceptable,,,0.051,5.8,305.15,"36,74,178,295,424,428,434,441,455,477,731,777,971,1051,1136",Myotis lucifugus,True,408.0,1.0,1.0,1.0,1.96
2049,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,myotis,Mouse-eared bat,502.0,502.0,65.0,42.0,1.0,1.0,365.0,5.9,,28.55,0.109,37.1,970,wild,large,acceptable,,,,,308.15,"424,434,455,565,731,970,971,1048,1265",Myotis myotis,True,445.20000000000005,1.0,1.0,1.0,5.9
2050,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,mystacinus,Whiskered bat,365.0,456.0,,,1.0,,365.0,,,5.3,,24.0,424,wild,medium,acceptable,,,,,,"424,455,564",Myotis mystacinus,True,288.0,,1.0,1.0,
2051,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,nattereri,Natterer's bat,,,,60.0,1.0,1.0,365.0,,,7.5,,23.7,970,wild,medium,acceptable,,,,,,"424,455,565,970,971",Myotis nattereri,True,284.4,1.0,1.0,1.0,
2052,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,nigricans,Black myotis,98.0,98.0,55.0,38.0,1.0,2.0,,1.0,3.7,4.2,,7.0,1,wild,medium,acceptable,,,0.027,3.7,307.15,"1,36,420,424,434,455,730,971",Myotis nigricans,True,84.0,0.5,,0.5,0.5
2053,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,sodalis,Indiana bat,,,,,1.0,1.0,,4.53,,7.7,,20.0,424,wild,medium,acceptable,,,,,,"424,441,455,978",Myotis sodalis,True,240.0,1.0,,1.0,4.53
2054,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,thysanodes,Fringed myotis,,,55.0,21.0,1.0,1.0,365.0,1.32,,6.0,0.0108,18.3,1,wild,medium,acceptable,,,,,306.15,"1,424,434,441,455,731,971,1051",Myotis thysanodes,True,219.60000000000002,1.0,1.0,1.0,1.32
2055,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,velifer,Cave myotis,365.0,365.0,65.0,43.0,1.0,1.0,365.0,3.2,,10.1,0.13,11.3,424,wild,medium,acceptable,,,0.04,11.9,,"36,424,434,441,455,730,731,906,971,1093",Myotis velifer,True,135.60000000000002,1.0,1.0,1.0,3.2
2056,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,vivesi,Fish-eating bat,,,,,1.0,,,2.82,,25.0,,10.0,1,unknown,medium,acceptable,,,0.199,25.0,309.15,"1,36,424,455,978,1032",Myotis vivesi,True,120.0,,,,
2057,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,volans,Long-legged myotis,152.0,,,,1.0,1.0,365.0,2.01,,7.0,,21.0,424,wild,medium,acceptable,,,,,,"424,441,455,971,978",Myotis volans,True,252.0,1.0,1.0,1.0,2.01
2058,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,yumanensis,Yuma myotis,,,,,1.0,1.0,365.0,0.79,,6.25,,14.0,984,wild,medium,acceptable,,,0.047,5.0,,"36,424,441,455,971,978,984",Myotis yumanensis,True,168.0,1.0,1.0,1.0,0.79
2059,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctalus,leisleri,Lesser noctule,,,,,1.5,1.0,365.0,,,16.0,,16.0,424,wild,medium,acceptable,,,,,,"424,455,978",Nyctalus leisleri,True,192.0,1.5,1.5,1.5,
2060,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctalus,noctula,Noctule,90.0,455.0,60.0,,1.5,1.0,,5.37,,27.75,0.0303,12.0,424,wild,medium,acceptable,,,,,,"424,434,455,542,731,971",Nyctalus noctula,True,144.0,1.5,,1.5,8.055
2061,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nycticeius,humeralis,Evening bat,,,,30.0,2.0,1.0,365.0,1.75,2.6,9.75,0.0157,6.0,424,wild,medium,acceptable,,,,,307.15,"424,434,455,731,971,1032",Nycticeius humeralis,True,72.0,2.0,2.0,2.0,3.5
2062,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Perimyotis,subflavus,Eastern pipistrelle,212.0,,44.0,,2.0,1.0,365.0,0.94,5.2,7.5,,14.8,1,wild,medium,acceptable,,,,,,"1,424,434,441,455,971,1143",Perimyotis subflavus,True,177.60000000000002,2.0,2.0,2.0,1.88
2063,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,kuhlii,Kuhl's pipistrelle,,,,60.0,1.5,,365.0,,,6.0,,8.0,424,wild,medium,acceptable,,,,,,"424,455",Pipistrellus kuhlii,True,96.0,,1.5,1.5,
2064,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,nathusii,Nathusius's pipistrelle,91.0,91.0,,,2.0,1.0,,,,10.0,,11.0,424,wild,medium,acceptable,,,,,,"424,455,971",Pipistrellus nathusii,True,132.0,2.0,,2.0,
2065,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,pipistrellus,Common pipistrelle,456.0,456.0,42.0,42.0,1.2,1.0,365.0,1.125,,5.0,0.0668,16.6,970,wild,medium,acceptable,0.36,4.0,,,,"2,424,455,542,731,970,971",Pipistrellus pipistrellus,True,199.20000000000002,1.2,1.2,1.2,1.3499999999999999
2066,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Plecotus,auritus,Brown big-eared bat,365.0,365.0,65.0,42.0,1.33,1.0,365.0,2.09,,7.8,,30.0,424,wild,medium,acceptable,,,0.082,10.2,307.15,"36,420,424,434,455,730,971,978",Plecotus auritus,True,360.0,1.33,1.33,1.33,2.7797
2067,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Plecotus,austriacus,Gray big-eared bat,,,,,,,,,,12.0,,25.5,970,wild,medium,acceptable,,,,,,"424,434,565,970",Plecotus austriacus,True,306.0,,,,
2068,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotorepens,balstoni,Western broad-nosed bat,,,210.0,29.0,1.5,,,2.4,5.6,11.7,,9.7,671,captivity,small,acceptable,,,,,,"455,671,730",Scotorepens balstoni,True,116.39999999999999,,,,
2073,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Chaetophractus,vellerosus,Screaming hairy armadillo,,,,,,,,,,840.0,,16.2,671,captivity,small,acceptable,,,1.707,1110.0,307.55,"36,420,434,671,1136",Chaetophractus vellerosus,True,194.39999999999998,,,,
2074,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Chaetophractus,villosus,Large hairy armadillo,273.0,273.0,67.0,56.0,2.0,1.0,,128.0,,3000.0,0.0207,25.2,671,captivity,medium,acceptable,,,4.508,4540.0,308.25,"36,420,434,455,610,671,731,978",Chaetophractus villosus,True,302.4,2.0,,2.0,256.0
