,Order,Family,Genus,Species,PlacentalMammal,AdultBodyMass (g),NeonateBodyMass (g),LitterSize (number),GestationLen (d),InterbirthInterval (d),LittersPerYear (number),WeaningAge (d),WeaningBodyMass (g),FemaleSexualMaturity (d),MaleSexualMaturity (d),PantheriaSexualMaturity (d),AgeAtFirstBirth (d),MaxLongevity (m),BasalMetabolicRate (W),BasalMetabolicRate (mLO2hr),BasalMetabolicRate (g),RefsAnAge,RefsPanTHERIA,BinomialName,YoungPerYear_Litters (number),YoungPerYear_Interval (number),YoungPerYear_Estimated (number),YoungMassPerYear_Estimated (g),Order_savage04,Family_savage04,mass_g,BMR_W,BMR_MJ_per_day,species_average_mass_g,species_average_BMR_W,species_average_BMR_MJ_per_day,ref
3326,Chiroptera,Vespertilionidae,Myotis,hosonoi,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis hosonoi,,,,,,,,,,,,,
3327,Chiroptera,Vespertilionidae,Myotis,ikonnikovi,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis ikonnikovi,,,,,,,,,,,,,
3328,Chiroptera,Vespertilionidae,Myotis,insularum,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis insularum,,,,,,,,,,,,,
3329,Chiroptera,Vespertilionidae,Myotis,keaysi,True,5.45,,0.98,,,,,,,,,,,,,,,1297;1658;2151;2622;2655,Myotis keaysi,,,,,,,,,,,,,
3330,Chiroptera,Vespertilionidae,Myotis,keenii,True,,,1.0,,365.0,1.0,,,,,,,228.00000000000006,,,,"424,441,455,971",1297;1658;1693;2143;2151;2215;2622;2655,Myotis keenii,1.0,1.0,1.0,,,,,,,,,,
3331,Chiroptera,Vespertilionidae,Myotis,laniger,True,,,,,,,,,,,,,,,,,,,Myotis laniger,,,,,,,,,,,,,
3332,Chiroptera,Vespertilionidae,Myotis,leibii,True,,,1.0,,365.0,1.0,,,,,,,144.0,,,,"424,455,978",1297;1658;2143;2151;2622;2655,Myotis leibii,1.0,1.0,1.0,,,,,,,,,,
3333,Chiroptera,Vespertilionidae,Myotis,levis,True,5.49,,,,,,,,,,,,,,,,,1658;2151;2622;2655,Myotis levis,,,,,,,,,,,,,
3334,Chiroptera,Vespertilionidae,Myotis,longipes,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis longipes,,,,,,,,,,,,,
3335,Chiroptera,Vespertilionidae,Myotis,lucifugus,True,5.8,1.96,1.0,55.000000000000014,365.0,1.0,24.999999999999996,,209.99999999999994,209.99999999999994,280.59999999999997,730.0,407.9999999999999,0.05099999999999999,9.290000000000001,6.499999999999999,"36,74,178,295,424,428,434,441,455,477,731,777,971,1051,1136",43;185;196;488;499;520;543;657;711;755;867;924;937;938;950;1161;1297;1334;1384;1388;1536;1658;1697;1704;1705;1706;1707;1710;1822;20252143;2151;2161;2164;2215;2567;2568;2655;2673;2712;2719;2750;2879;3023;3047,Myotis lucifugus,1.0,1.0,1.0,1.96,Chiroptera,Vespertilionidae,5.2,0.05,0.00432,5.8,0.051,0.0044063999999999996,White & Seymour (2003)
3336,Chiroptera,Vespertilionidae,Myotis,lucifugus,True,5.8,1.96,1.0,55.000000000000014,365.0,1.0,24.999999999999996,,209.99999999999994,209.99999999999994,280.59999999999997,730.0,407.9999999999999,0.05099999999999999,9.290000000000001,6.499999999999999,"36,74,178,295,424,428,434,441,455,477,731,777,971,1051,1136",43;185;196;488;499;520;543;657;711;755;867;924;937;938;950;1161;1297;1334;1384;1388;1536;1658;1697;1704;1705;1706;1707;1710;1822;20252143;2151;2161;2164;2215;2567;2568;2655;2673;2712;2719;2750;2879;3023;3047,Myotis lucifugus,1.0,1.0,1.0,1.96,Chiroptera,Vespertilionidae,6.5,0.052,0.0044928,,,0.0,Lovegrove (2000)
3337,Chiroptera,Vespertilionidae,Myotis,macrodactylus,True,7.4799999999999995,1.72,1.0,,,,,,,,,,,,,,,1297;1658;1705;2151;2655,Myotis macrodactylus,,,,,,,,,,,,,
3338,Chiroptera,Vespertilionidae,Myotis,macropus,True,,,,,,,,,,,,,,,,,,,Myotis macropus,,,,,,,,,,,,,
3339,Chiroptera,Vespertilionidae,Myotis,macrotarsus,True,12.639999999999999,,,,,,,,,,,,,,,,,1439;1658;2151;2655,Myotis macrotarsus,,,,,,,,,,,,,
3340,Chiroptera,Vespertilionidae,Myotis,martiniquensis,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis martiniquensis,,,,,,,,,,,,,
3341,Chiroptera,Vespertilionidae,Myotis,melanorhinus,True,,,,,,,,,,,,,,,,,,,Myotis melanorhinus,,,,,,,,,,,,,
3342,Chiroptera,Vespertilionidae,Myotis,moluccarum,True,,,,,,,,,,,,,,,,,,,Myotis moluccarum,,,,,,,,,,,,,
3343,Chiroptera,Vespertilionidae,Myotis,montivagus,True,8.3,,,,,,,,,,,,,,,,,196;1658;2151;2655,Myotis montivagus,,,,,,,,,,,,,
3344,Chiroptera,Vespertilionidae,Myotis,morrisi,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis morrisi,,,,,,,,,,,,,
3345,Chiroptera,Vespertilionidae,Myotis,muricola,True,4.8,,1.0,,,,,,,,,,,,,,,196;1297;1439;1621;1658;2151;2655;2719,Myotis muricola,,,,,,,,,,,,,
3346,Chiroptera,Vespertilionidae,Myotis,myotis,True,,5.9,1.0,64.99999999999999,365.0,1.0,42.00000000000001,,501.99999999999983,501.99999999999983,399.60000000000014,730.0,445.20000000000005,,,,"424,434,455,565,731,970,971,1048,1265",107;109;110;196;543;762;892;1015;1297;1536;1658;1668;1704;1784;1871;1910;2037;2143;2151;2295;2352;2470;2622;2633;2655;2719;3014,Myotis myotis,1.0,1.0,1.0,5.9,,,,,,,,,
3347,Chiroptera,Vespertilionidae,Myotis,mystacinus,True,,,1.0,,365.0,,,,365.0,456.00000000000017,,,288.00000000000006,,,,"424,455,564",,Myotis mystacinus,,1.0,1.0,,,,,,,,,,
3348,Chiroptera,Vespertilionidae,Myotis,nattereri,True,,,1.0,,365.0,1.0,59.999999999999986,,,,,,284.3999999999999,,,,"424,455,565,970,971",107;196;543;1297;1658;1668;1705;2143;2151;2295;2350;2622;2655;2719,Myotis nattereri,1.0,1.0,1.0,,,,,,,,,,
3349,Chiroptera,Vespertilionidae,Myotis,nesopolus,True,3.56,,,,,,,,,,,,,,,,,1658;2151;2622;2655,Myotis nesopolus,,,,,,,,,,,,,
3350,Chiroptera,Vespertilionidae,Myotis,nigricans,True,3.7000000000000006,1.0,1.0,55.000000000000014,,2.0,37.99999999999999,3.7000000000000006,98.00000000000004,98.00000000000004,,,83.99999999999999,0.026999999999999996,,,"1,36,420,424,434,455,730,971",,Myotis nigricans,0.5,,0.5,0.5,Chiroptera,Vespertilionidae,3.7,0.027,0.0023328000000000003,3.7,0.027,0.0023328000000000003,Lovegrove (2000)
3351,Chiroptera,Vespertilionidae,Myotis,nipalensis,True,,,,,,,,,,,,,,,,,,,Myotis nipalensis,,,,,,,,,,,,,
3352,Chiroptera,Vespertilionidae,Myotis,occultus,True,8.789999999999997,,,,,,,,,,,,,,,,,2143,Myotis occultus,,,,,,,,,,,,,
3353,Chiroptera,Vespertilionidae,Myotis,oreias,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis oreias,,,,,,,,,,,,,
3354,Chiroptera,Vespertilionidae,Myotis,oxygnathus,True,21.230000000000004,,,,,,,,,,,,,,,,,2143,Myotis oxygnathus,,,,,,,,,,,,,
3355,Chiroptera,Vespertilionidae,Myotis,oxyotus,True,5.650000000000001,,0.98,,,,,,,,,,,,,,,1297;1658;2151;2622;2655,Myotis oxyotus,,,,,,,,,,,,,
3356,Chiroptera,Vespertilionidae,Myotis,ozensis,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis ozensis,,,,,,,,,,,,,
3357,Chiroptera,Vespertilionidae,Myotis,peninsularis,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis peninsularis,,,,,,,,,,,,,
3358,Chiroptera,Vespertilionidae,Myotis,pequinius,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis pequinius,,,,,,,,,,,,,
3359,Chiroptera,Vespertilionidae,Myotis,planiceps,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis planiceps,,,,,,,,,,,,,
3360,Chiroptera,Vespertilionidae,Myotis,pruinosus,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis pruinosus,,,,,,,,,,,,,
3361,Chiroptera,Vespertilionidae,Myotis,punicus,True,,,,,,,,,,,,,,,,,,,Myotis punicus,,,,,,,,,,,,,
3362,Chiroptera,Vespertilionidae,Myotis,ricketti,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis ricketti,,,,,,,,,,,,,
3363,Chiroptera,Vespertilionidae,Myotis,ridleyi,True,4.06,,,,,,,,,,,,,,,,,1658;2151;2622;2655,Myotis ridleyi,,,,,,,,,,,,,
3364,Chiroptera,Vespertilionidae,Myotis,riparius,True,4.57,,0.98,,,,,,,,,,,,,,,196;1297;1658;2151;2622;2655;2752,Myotis riparius,,,,,,,,,,,,,
3365,Chiroptera,Vespertilionidae,Myotis,rosseti,True,3.29,,,,,,,,,,,,,,,,,1658;2151;2622;2655,Myotis rosseti,,,,,,,,,,,,,
3366,Chiroptera,Vespertilionidae,Myotis,ruber,True,4.99,,,,,,,,,,,,,,,,,1658;2151;2622;2655,Myotis ruber,,,,,,,,,,,,,
3367,Chiroptera,Vespertilionidae,Myotis,schaubi,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis schaubi,,,,,,,,,,,,,
3368,Chiroptera,Vespertilionidae,Myotis,scotti,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis scotti,,,,,,,,,,,,,
3369,Chiroptera,Vespertilionidae,Myotis,septentrionalis,True,,,,,,,,,,,,,,,,,,,Myotis septentrionalis,,,,,,,,,,,,,
3370,Chiroptera,Vespertilionidae,Myotis,sicarius,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis sicarius,,,,,,,,,,,,,
3371,Chiroptera,Vespertilionidae,Myotis,siligorensis,True,2.9300000000000006,,0.98,,,,,,,,,,,,,,,196;1297;1658;2151;2622;2655,Myotis siligorensis,,,,,,,,,,,,,
3372,Chiroptera,Vespertilionidae,Myotis,simus,True,,,0.98,,,,,,,,,,,,,,,890;1297;1658;2151,Myotis simus,,,,,,,,,,,,,
3373,Chiroptera,Vespertilionidae,Myotis,sodalis,True,,4.53,1.0,,,1.0,,,,,356.56000000000006,,239.99999999999997,,,,"424,441,455,978",543;899;1015;1216;1297;1414;1415;1416;1658;1784;2076;2143;2151;2215;2338;2620;2622;2655;2841,Myotis sodalis,1.0,,1.0,4.53,,,,,,,,,
3374,Chiroptera,Vespertilionidae,Myotis,stalkeri,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis stalkeri,,,,,,,,,,,,,
3375,Chiroptera,Vespertilionidae,Myotis,thysanodes,True,,1.32,1.0,55.000000000000014,365.0,1.0,21.0,,,,,,219.59999999999997,,,,"1,424,434,441,455,731,971,1051",543;657;924;1297;1658;2143;2151;2161;2164;2215;2655;2750,Myotis thysanodes,1.0,1.0,1.0,1.32,,,,,,,,,
3376,Chiroptera,Vespertilionidae,Myotis,tricolor,True,13.670000000000002,,0.99,77.43000000000002,,1.0,41.879999999999995,,,,157.83999999999997,,,,,,,44;196;278;283;1257;1297;1658;2143;2151;2622;2655;2900;3052,Myotis tricolor,0.99,,0.99,,,,,,,,,,
3377,Chiroptera,Vespertilionidae,Myotis,velifer,True,11.9,3.2,1.0,64.99999999999999,365.0,1.0,43.0,,365.0,365.0,420.91000000000014,,135.60000000000008,0.04000000000000001,7.7,11.9,"36,424,434,441,455,730,731,906,971,1093",657;962;1297;1334;1536;1658;1694;1704;1705;2143;2151;2215;2622;2655;2750;2753,Myotis velifer,1.0,1.0,1.0,3.2,Chiroptera,Vespertilionidae,11.89,0.04,0.003456,11.9,0.04,0.003456,Heusner (1991)
3378,Chiroptera,Vespertilionidae,Myotis,vivesi,True,24.999999999999996,2.8200000000000003,1.0,,,,,,,,,,119.99999999999997,0.199,35.75,24.999999999999996,"1,36,424,455,978,1032",543;1297;1658;1822;1948;2143;2144;2151;2407;2655,Myotis vivesi,,,,,Chiroptera,Vespertilionidae,25.0,0.199,0.017193600000000003,25,0.199,0.017193600000000003,Lovegrove (2000)
3379,Chiroptera,Vespertilionidae,Myotis,volans,True,,2.01,1.0,,365.0,1.0,,,152.0,,243.58999999999992,,252.00000000000003,,,,"424,441,455,971,978",543;657;725;950;1297;1658;2143;2151;2622;2655,Myotis volans,1.0,1.0,1.0,2.01,,,,,,,,,
3380,Chiroptera,Vespertilionidae,Myotis,welwitschii,True,15.88,,,,,,,,,,,,,,,,,1257;1658;2151;2655;2706,Myotis welwitschii,,,,,,,,,,,,,
3381,Chiroptera,Vespertilionidae,Myotis,yanbarensis,True,,,,,,,,,,,,,,,,,,,Myotis yanbarensis,,,,,,,,,,,,,
3382,Chiroptera,Vespertilionidae,Myotis,yesoensis,True,,,,,,,,,,,,,,,,,,1658;2151,Myotis yesoensis,,,,,,,,,,,,,
3383,Chiroptera,Vespertilionidae,Myotis,yumanensis,True,4.999999999999999,0.79,1.0,,365.0,1.0,,,,,,,167.99999999999997,0.04700000000000001,8.5,4.999999999999999,"36,424,441,455,971,978,984",43;657;664;750;924;1297;1536;1658;1822;1948;2030;2075;2143;2151;2622;2655,Myotis yumanensis,1.0,1.0,1.0,0.79,Chiroptera,Vespertilionidae,5.0,0.047,0.0040608,5,0.047,0.0040608,Lovegrove (2000)
3384,Rodentia,Muridae,Myotomys,sloggetti,True,106.25000000000001,11.4,1.44,37.99999999999999,48.99999999999999,4.0,15.999999999999998,27.500000000000004,,,96.01000000000005,,,,,,,1297;1464;2285;2655,Myotomys sloggetti,0.36,0.19331506849315067,0.2638056569854677,3.007384489634332,,,,,,,,,
3385,Rodentia,Muridae,Myotomys,unisulcatus,True,102.50000000000001,12.300000000000002,1.42,36.57,,,13.919999999999998,16.88,,,47.39000000000001,,,,106.56000000000002,95.99999999999999,,1297;1584;1822;2285;2655,Myotomys unisulcatus,,,,,,,,,,,,,
3390,Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,True,30600.00000000001,1599.9999999999998,1.0,184.00000000000006,,1.2,56.00000000000002,,1186.0000000000005,1186.0000000000005,1227.1200000000003,,371.9999999999999,14.543,2600.9999999999995,30600.00000000001,"36,420,434,455,542,610,671,731,1136",543;730;889;890;899;966;1008;1297;1573;1822;1848;1947;2051;2151;2404;2596;2655,Myrmecophaga tridactyla,0.8333333333333334,,0.8333333333333334,1333.3333333333333,Xenarthra,Myrmecophagidae,30600.0,14.543,1.2565152,30 600.0,14.543,1.2565152,White & Seymour (2003)
3391,Rodentia,Capromyidae,Mysateles,garridoi,True,,,,,,,,,,,,,,,,,,2151,Mysateles garridoi,,,,,,,,,,,,,
3392,Rodentia,Capromyidae,Mysateles,meridionalis,True,,,,,,,,,,,,,,,,,,,Mysateles meridionalis,,,,,,,,,,,,,
3393,Rodentia,Capromyidae,Mysateles,prehensilis,True,,,2.0,,,,,,,,,,,,,,,1297;2151,Mysateles prehensilis,,,,,,,,,,,,,
3394,Chiroptera,Mystacinidae,Mystacina,robusta,True,27.410000000000004,,,,,2.0,,,,,,,,,,,,731;899;905;969;1658;2143;2151;2655,Mystacina robusta,,,,,,,,,,,,,
3395,Chiroptera,Mystacinidae,Mystacina,tuberculata,True,,3.2,1.0,,,1.0,,,,,,,91.20000000000002,,,,"434,455,671,971",380;731;899;905;969;1297;1658;2143;2151;2655,Mystacina tuberculata,1.0,,1.0,3.2,,,,,,,,,
3396,Rodentia,Nesomyidae,Mystromys,albicaudatus,True,93.79999999999997,6.499999999999999,3.0000000000000004,37.99999999999999,36.0,,32.0,40.0,108.99999999999997,,124.71999999999998,146.0,75.60000000000001,0.707,126.79,93.78000000000003,"36,420,434,455,542,610,671,680",543;1225;1297;1822;1975;2655,Mystromys albicaudatus,,0.2958904109589041,0.2958904109589041,1.9232876712328766,Rodentia,Muridae,93.78,0.707,0.061084799999999995,93.8,0.707,0.061084799999999995,White & Seymour (2003)
3397,Chiroptera,Myzopodidae,Myzopoda,aurita,True,9.1,,,,,,,,,,,,,,,,,899;1048;1150;1658;2151;2559,Myzopoda aurita,,,,,,,,,,,,,
3398,Artiodactyla,Bovidae,Naemorhedus,baileyi,True,,,1.5,213.00000000000009,,,,,,,,,228.00000000000006,,,,"671,978",899;1525;3129,Naemorhedus baileyi,,,,,,,,,,,,,
3399,Artiodactyla,Bovidae,Naemorhedus,caudatus,True,,,,,,,,,,,,,243.60000000000002,,,,"671,730",1525;2655,Naemorhedus caudatus,,,,,,,,,,,,,
3400,Artiodactyla,Bovidae,Naemorhedus,goral,True,,1999.9999999999998,1.0,214.99999999999991,365.0,1.0,,,499.99999999999983,499.99999999999983,1016.6600000000004,,211.19999999999996,,,,"448,455,671",511;543;1297;1454;1525;1848;1959;2555;2655,Naemorhedus goral,1.0,1.0,1.0,1999.9999999999998,,,,,,,,,
3401,Artiodactyla,Bovidae,Naemorhedus,griseus,True,,,,,,,,,,,,,207.95999999999998,,,,,1525,Naemorhedus griseus,,,,,,,,,,,,,
3402,Carnivora,Nandiniidae,Nandinia,binotata,True,4270.000000000002,55.000000000000014,2.0,63.99999999999998,181.99999999999997,2.0,63.99999999999998,,1095.0000000000002,1095.0000000000002,1015.0,,252.00000000000003,5.565,809.25,3121.250000000001,"36,420,434,455,671,680,817",367;543;904;1113;1297;1822;2655,Nandinia binotata,1.0,0.9972602739726025,0.9986291974364672,54.92460585900571,Carnivora,Viverridae,4270.0,4.814,0.41592959999999995,4 270.0,5.565,0.4808160000000001,White & Seymour (2003)
3403,Carnivora,Nandiniidae,Nandinia,binotata,True,4270.000000000002,55.000000000000014,2.0,63.99999999999998,181.99999999999997,2.0,63.99999999999998,,1095.0000000000002,1095.0000000000002,1015.0,,252.00000000000003,5.565,809.25,3121.250000000001,"36,420,434,455,671,680,817",367;543;904;1113;1297;1822;2655,Nandinia binotata,1.0,0.9972602739726025,0.9986291974364672,54.92460585900571,Carnivora,Viverridae,4270.0,6.432,0.5557248,,,0.0,Lovegrove (2000)
3404,Artiodactyla,Bovidae,Nanger,dama,True,,,1.0,207.99999999999997,181.99999999999997,,,,,,109.36000000000004,,231.60000000000008,,,,"455,610,671,978,1031",869;899;1297;1525;1848;2655;2693,Nanger dama,,0.49863013698630126,0.49863013698630126,,,,,,,,,,
3405,Artiodactyla,Bovidae,Nanger,granti,True,,5602.499999999997,1.0,195.99999999999991,,,,,250.9999999999999,,249.80999999999992,,236.40000000000006,,,,"434,455,610,671",730;869;917;1052;1297;1525;1848;2655;2693;2986,Nanger granti,,,,,,,,,,,,,
3406,Artiodactyla,Bovidae,Nanger,soemmerringii,True,,,1.0,190.0,,,,,639.9999999999999,,413.83999999999986,802.2299999999998,186.00000000000009,,,,"434,455,671",543;869;1297;1525;1848;2655;2693,Nanger soemmerringii,,,,,,,,,,,,,
3407,Rodentia,Sciuridae,Nannosciurus,melanotis,True,,,,,,,,,,,,,,,,,,2152,Nannosciurus melanotis,,,,,,,,,,,,,
3417,Chiroptera,Pteropodidae,Nanonycteris,veldkampii,True,21.89,,0.98,,,,,,,,,,,,,,,258;1297;1658;2151;2622;2655,Nanonycteris veldkampii,,,,,,,,,,,,,
3418,Rodentia,Dipodidae,Napaeozapus,insignis,True,22.25,0.93,4.5,22.730000000000004,,1.25,34.99,8.9,,,420.91000000000014,,48.00000000000001,,39.599999999999994,22.000000000000004,,543;1297;1822;1849;2151;2655;2943;3004,Napaeozapus insignis,3.6,,3.5999999999999996,3.348,Rodentia,Dipodidae,21.6,0.22,0.019008,21.8,0.22,0.019008,Heusner (1991)
3419,Rodentia,Dipodidae,Napaeozapus,insignis,True,22.25,0.93,4.5,22.730000000000004,,1.25,34.99,8.9,,,420.91000000000014,,48.00000000000001,,39.599999999999994,22.000000000000004,,543;1297;1822;1849;2151;2655;2943;3004,Napaeozapus insignis,3.6,,3.5999999999999996,3.348,Rodentia,Dipodidae,22.0,0.221,0.0190944,,,0.0,White & Seymour (2003)
3420,Primates,Cercopithecidae,Nasalis,larvatus,True,,489.99999999999983,1.25,166.00000000000006,540.0000000000002,0.7,213.00000000000009,1999.9999999999998,1460.0000000000002,,1894.1099999999992,1642.4999999999993,301.19999999999993,,,,"434,455,467,671,679,681,731",208;543;730;741;899;1297;1347;1544;1547;1577;1767;1768;1848;2151;2344;2493;2655;2660;2986;3101,Nasalis larvatus,1.7857142857142858,1.8493150684931516,1.817236455884295,890.4458633833043,,,,,,,,,
3421,Carnivora,Procyonidae,Nasua,narica,True,3670.0000000000023,139.99999999999994,4.17,78.0,365.0,,126.99999999999999,,712.0,712.0,1009.0399999999998,,316.8,6.733,2305.8,4459.999999999998,"36,420,434,538,610,620,671,978",367;730;890;1015;1113;1573;2151;2655,Nasua narica,,4.17,4.17,583.7999999999997,Carnivora,Procyonidae,3670.0,6.733,0.5817312,3 670.0,6.733,0.5817312,White & Seymour (2003)
3422,Carnivora,Procyonidae,Nasua,nasua,True,3924.3000000000006,139.99999999999994,4.0,72.99999999999999,365.0,,85.99999999999997,730.0,730.0,730.0,841.8200000000004,,284.3999999999999,5.591,1054.9700000000003,3779.9999999999986,"36,420,434,455,610,671,680,978",367;543;730;1113;1297;1822;2151;2431;2655,Nasua nasua,,4.0,4.0,559.9999999999998,Carnivora,Procyonidae,3850.0,5.649,0.4880736,3 924.3,5.591,0.4830624,Lovegrove (2000)
3423,Carnivora,Procyonidae,Nasua,nasua,True,3924.3000000000006,139.99999999999994,4.0,72.99999999999999,365.0,,85.99999999999997,730.0,730.0,730.0,841.8200000000004,,284.3999999999999,5.591,1054.9700000000003,3779.9999999999986,"36,420,434,455,610,671,680,978",367;543;730;1113;1297;1822;2151;2431;2655,Nasua nasua,,4.0,4.0,559.9999999999998,Carnivora,Procyonidae,4000.0,5.534,0.4781376,,,0.0,White & Seymour (2003)
3424,Carnivora,Procyonidae,Nasuella,olivacea,True,1339.9899999999993,,,,,,,,,,,,,,,,,1113;2151;2655,Nasuella olivacea,,,,,,,,,,,,,
3425,Chiroptera,Natalidae,Natalus,jamaicensis,True,,,,,,,,,,,,,,,,,,,Natalus jamaicensis,,,,,,,,,,,,,
3426,Chiroptera,Natalidae,Natalus,major,True,,,,,,,,,,,,,,,,,,,Natalus major,,,,,,,,,,,,,
3427,Chiroptera,Natalidae,Natalus,primus,True,,,,,,,,,,,,,,,,,,,Natalus primus,,,,,,,,,,,,,
3428,Chiroptera,Natalidae,Natalus,stramineus,True,5.679999999999999,1.83,0.99,244.85000000000008,,1.0,50.53,4.14,,,,,57.95999999999998,,,,,465;657;889;1297;1658;2040;2143;2151;2655;2750,Natalus stramineus,0.99,,0.99,1.8117,,,,,,,,,
3429,Chiroptera,Natalidae,Natalus,tumidirostris,True,6.299999999999999,,,,,,,,,,,,,,8.309999999999999,5.4,,196;889;1084;1658;2151;2622;2655;2719,Natalus tumidirostris,,,,,Chiroptera,Natalidae,5.4,0.046,0.0039744,5.4,0.046,0.0039744,White & Seymour (2003)
3430,Rodentia,Cricetidae,Neacomys,dubosti,True,,,,,,,,,,,,,,,,,,,Neacomys dubosti,,,,,,,,,,,,,
3431,Rodentia,Cricetidae,Neacomys,guianae,True,15.869999999999997,,,,,,,,,,,,,,,,,730;905;2151;2655,Neacomys guianae,,,,,,,,,,,,,
3432,Rodentia,Cricetidae,Neacomys,minutus,True,,,,,,,,,,,,,,,,,,,Neacomys minutus,,,,,,,,,,,,,
3433,Rodentia,Cricetidae,Neacomys,musseri,True,,,,,,,,,,,,,,,,,,,Neacomys musseri,,,,,,,,,,,,,
3434,Rodentia,Cricetidae,Neacomys,paracou,True,,,,,,,,,,,,,,,,,,,Neacomys paracou,,,,,,,,,,,,,
3435,Rodentia,Cricetidae,Neacomys,pictus,True,,,,,,,,,,,,,,,,,,2151,Neacomys pictus,,,,,,,,,,,,,
3436,Rodentia,Cricetidae,Neacomys,spinosus,True,18.999999999999996,,,,,,,,,,,,,,,,,905;2151;2655,Neacomys spinosus,,,,,,,,,,,,,
3437,Rodentia,Cricetidae,Neacomys,tenuipes,True,18.999999999999996,,3.9400000000000004,,,6.1,,,,,31.19,,,,,,,730;905;1297;2151;2159;2655,Neacomys tenuipes,0.6459016393442624,,0.6459016393442624,,,,,,,,,,
3438,Afrosoricida,Chrysochloridae,Neamblysomus,gunningi,True,,,,,,,,,,,,,,,,,,1848;2131;2629,Neamblysomus gunningi,,,,,,,,,,,,,
3439,Afrosoricida,Chrysochloridae,Neamblysomus,julianae,True,21.990000000000002,,0.96,,,,,,,,,,,,,,,1339;1848;2131;2629;2655,Neamblysomus julianae,,,,,,,,,,,,,
3440,Rodentia,Cricetidae,Necromys,amoenus,True,27.089999999999996,,,,,,,,,,,,,,,,,730;2655,Necromys amoenus,,,,,,,,,,,,,
3441,Rodentia,Cricetidae,Necromys,benefactus,True,,,,,,,,,,,,,,,,,,,Necromys benefactus,,,,,,,,,,,,,
3442,Rodentia,Cricetidae,Necromys,lactens,True,32.89999999999999,,,,,,,,,,,,,,,,,2655,Necromys lactens,,,,,,,,,,,,,
3443,Rodentia,Cricetidae,Necromys,lasiurus,True,39.92999999999999,3.5699999999999994,4.5,21.97,,,,,,,39.06,136.86999999999998,,,,,,890;1297;1843;2655,Necromys lasiurus,,,,,,,,,,,,,
3444,Rodentia,Cricetidae,Necromys,lenguarum,True,,,,,,,,,,,,,,,,,,,Necromys lenguarum,,,,,,,,,,,,,
3445,Rodentia,Cricetidae,Necromys,obscurus,True,40.68999999999999,,4.86,,,,,,,,,,,,,,,890;896;1297;2034;2655,Necromys obscurus,,,,,,,,,,,,,
3446,Rodentia,Cricetidae,Necromys,punctulatus,True,37.29999999999999,,,,,,,,,,,,,,,,,2655,Necromys punctulatus,,,,,,,,,,,,,
3447,Rodentia,Cricetidae,Necromys,temchuki,True,47.199999999999996,,,,,,,,,,,,,,,,,2655,Necromys temchuki,,,,,,,,,,,,,
3448,Rodentia,Cricetidae,Necromys,urichi,True,44.84000000000001,,5.18,,,3.5999999999999996,,,,,84.22999999999999,,,,,,,730;890;1297;2159;2655,Necromys urichi,1.4388888888888889,,1.4388888888888889,,,,,,,,,,
3449,Soricomorpha,Soricidae,Nectogale,elegans,True,38.81999999999999,,,,,,,,,,,,,,,,,626;630;1456;2655,Nectogale elegans,,,,,,,,,,,,,
3450,Rodentia,Cricetidae,Nectomys,apicalis,True,,,,,,,,,,,,,,,,,,,Nectomys apicalis,,,,,,,,,,,,,
3451,Rodentia,Cricetidae,Nectomys,magdalenae,True,,,,,,,,,,,,,,,,,,,Nectomys magdalenae,,,,,,,,,,,,,
3452,Rodentia,Cricetidae,Nectomys,palmipes,True,,,,,,,,,,,,,,,,,,2151,Nectomys palmipes,,,,,,,,,,,,,
3453,Rodentia,Cricetidae,Nectomys,rattus,True,248.79999999999995,,,,,,,,,,,,,,,,,905;2151;2655,Nectomys rattus,,,,,,,,,,,,,
3454,Rodentia,Cricetidae,Nectomys,squamipes,True,184.98000000000002,,4.5,,,,,,,,,,,,,,,730;890;905;910;1297;1843;2151;2655,Nectomys squamipes,,,,,,,,,,,,,
3455,Rodentia,Cricetidae,Nelsonia,goldmani,True,,,,,,,,,,,,,,,,,,,Nelsonia goldmani,,,,,,,,,,,,,
3456,Rodentia,Cricetidae,Nelsonia,neotomodon,True,79.99999999999997,,,,,,,,,,,,,,,,,2655,Nelsonia neotomodon,,,,,,,,,,,,,
3457,Rodentia,Cricetidae,Neodon,forresti,True,,,,,,,,,,,,,,,,,,,Neodon forresti,,,,,,,,,,,,,
3458,Rodentia,Cricetidae,Neodon,irene,True,,,,,,,,,,,,,,,,,,,Neodon irene,,,,,,,,,,,,,
